excel_row,source_code,permalink
1180,2012-H361-130,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0081?accountid=10598
1181,2012-H361-133,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0084?accountid=10598
1182,2012-H361-150,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0086?accountid=10598
1183,2012-H361-21,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0039?accountid=10598
1184,2012-H361-21,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0039?accountid=10598
1185,2012-H361-24,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0021?accountid=10598
1186,2012-H361-25,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0028?accountid=10598
1187,2012-H361-27,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0038?accountid=10598
1188,2012-H361-27,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0038?accountid=10598
1189,2012-H361-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2009-hec-0007?accountid=10598
1190,2012-H361-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2009-hec-0007?accountid=10598
1191,2012-H361-3,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0031?accountid=10598
1192,2012-H361-31,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2009-hec-0010?accountid=10598
1193,2012-H361-33,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2009-hec-0011?accountid=10598
1194,2012-H361-39,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0049?accountid=10598
1195,2012-H361-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0022?accountid=10598
1196,2012-H361-41,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0050?accountid=10598
1197,2012-H361-41,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0050?accountid=10598
1198,2012-H361-43,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0052?accountid=10598
1199,2012-H361-43,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0052?accountid=10598
1200,2012-H361-48,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2009-hec-0018?accountid=10598
1201,2012-H361-50,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2009-hec-0020?accountid=10598
1202,2012-H361-83,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2009-hec-0043?accountid=10598
1203,2012-H581-10,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0024?accountid=10598
1204,2012-H581-11,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0025?accountid=10598
1205,2012-H581-16,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0036?accountid=10598
1206,2012-H581-17,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0027?accountid=10598
1207,2012-H581-20,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0033?accountid=10598
1208,2012-H581-21,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0029?accountid=10598
1209,2012-H581-22,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0042?accountid=10598
1210,2012-H581-24,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0044?accountid=10598
1211,2012-H581-25,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0045?accountid=10598
1212,2012-H581-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0048?accountid=10598
1213,2012-H581-33,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0053?accountid=10598
1214,2012-H581-35,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0055?accountid=10598
1215,2012-H581-37,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0057?accountid=10598
1216,2012-H581-38,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0058?accountid=10598
1217,2012-H581-41,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0061?accountid=10598
1218,2012-H581-53,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0073?accountid=10598
1219,2012-H581-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hnr-0028?accountid=10598
1220,2012-H601-101,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-cgr-0116?accountid=10598
1221,2012-H601-104,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-cgr-0015?accountid=10598
1222,2012-H601-113,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-cgr-0024?accountid=10598
1223,2012-H601-118,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-cgr-0030?accountid=10598
1224,2012-H601-137,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-cgr-0047?accountid=10598
1225,2012-H601-41,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-cgr-0034?accountid=10598
1226,2012-H601-82,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-cgr-0005?accountid=10598
1227,2012-H601-85,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-cgr-0107?accountid=10598
1228,2012-H601-91,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-cgr-0112?accountid=10598
1229,2012-H601-92,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-cgr-0113?accountid=10598
1230,2012-H701-25,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-tec-0031?accountid=10598
1231,2012-H701-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-tec-0034?accountid=10598
1232,2012-H701-40,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-tec-0046?accountid=10598
1233,2012-H701-44,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-tec-0050?accountid=10598
1234,2012-H701-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-tec-0009?accountid=10598
1235,2012-H721-31,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-smb-0011?accountid=10598
1236,2012-H721-38,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-smb-0018?accountid=10598
1237,2012-H721-40,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-smb-0020?accountid=10598
1238,2012-H751-10,
1239,2012-H751-18,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hti-0018?accountid=10598
1240,2012-H751-23,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hti-0001?accountid=10598
1241,2012-H751-25,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hti-0042?accountid=10598
1242,2012-H751-3,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hti-0030?accountid=10598
1243,2012-H751-30,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hti-0038?accountid=10598
1244,2012-H751-39,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hti-0054?accountid=10598
1245,2012-H751-40,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hti-0055?accountid=10598
1246,2012-H751-46,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hti-0061?accountid=10598
1247,2012-H751-48,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hti-0003?accountid=10598
1248,2012-H751-56,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hti-0009?accountid=10598
1249,2012-H751-57,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hti-0010?accountid=10598
1250,2012-H751-63,
1251,2012-H751-66,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hti-0016?accountid=10598
1252,2012-H761-3,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-vah-0011?accountid=10598
1253,2012-H781-38,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2010-wam-0008?accountid=10598
1254,2012-H781-51,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-wam-0052?accountid=10598
1255,2012-S161-13,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-anf-0016?accountid=10598
1256,2012-S161-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-anf-0012?accountid=10598
1257,2012-S161-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-anf-0006?accountid=10598
1258,2012-S261-101,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2008-cst-0017?accountid=10598
1259,2012-S261-102,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2008-cst-0018?accountid=10598
1260,2012-S261-111,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2007-cst-0050?accountid=10598
1261,2012-S261-112,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2008-cst-0024?accountid=10598
1262,2012-S261-22,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2006-cst-0069?accountid=10598
1263,2012-S261-78,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2008-cst-0006?accountid=10598
1264,2012-S261-93,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2007-cst-0048?accountid=10598
1265,2012-S311-10,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-nar-0034?accountid=10598
1266,2012-S311-12,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-nar-0033?accountid=10598
1267,2012-S311-15,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-nar-0028?accountid=10598
1268,2012-S311-21,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-nar-0045?accountid=10598
1269,2012-S311-27,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0003?accountid=10598
1270,2012-S311-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0004?accountid=10598
1271,2012-S311-30,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0006?accountid=10598
1272,2012-S311-34,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0009?accountid=10598
1273,2012-S311-37,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0012?accountid=10598
1274,2012-S311-38,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0013?accountid=10598
1275,2012-S311-40,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0015?accountid=10598
1276,2012-S311-44,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0019?accountid=10598
1277,2012-S311-45,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0020?accountid=10598
1278,2012-S311-46,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0021?accountid=10598
1279,2012-S311-48,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-nar-0023?accountid=10598
1280,2012-S321-10,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2007-pwo-0031?accountid=10598
1281,2012-S321-12,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2007-pwo-0033?accountid=10598
1282,2012-S321-13,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2007-pwo-0034?accountid=10598
1283,2012-S321-7,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2007-pwo-0028?accountid=10598
1284,2012-S321-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2007-pwo-0029?accountid=10598
1285,2012-S411-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-ias-0008?accountid=10598
1286,2012-S431-1,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2009-hel-0032?accountid=10598
1287,2012-S431-27,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2010-hel-0028?accountid=10598
1288,2012-S431-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2010-hel-0029?accountid=10598
1289,2013-H161-7,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2013-anf-0001?accountid=10598
1290,2013-H181-13,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hap-0076?accountid=10598
1291,2013-H181-14,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hap-0077?accountid=10598
1292,2013-H181-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hap-0068?accountid=10598
1293,2013-H181-5,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hap-0069?accountid=10598
1294,2013-H181-58,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2013-hap-0042?accountid=10598
1295,2013-H181-9,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hap-0072?accountid=10598
1296,2013-H261-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2013-bgh-0006?accountid=10598
1297,2013-H361-105,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2013-hec-0002?accountid=10598
1298,2013-H361-110,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0102?accountid=10598
1299,2013-H361-111,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0103?accountid=10598
1300,2013-H361-116,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hec-0033?accountid=10598
1301,2013-H361-118,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2013-hec-0005?accountid=10598
1302,2013-H361-119,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2013-hec-0006?accountid=10598
1303,2013-H361-125,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hec-0039?accountid=10598
1304,2013-H361-127,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0105?accountid=10598
1305,2013-H361-129,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2011-hec-0107?accountid=10598
1306,2013-H361-130,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2013-hec-0008?accountid=10598
1307,2013-H361-135,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2013-hec-0009?accountid=10598
1308,2013-H361-137,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2013-hec-0010?accountid=10598
1309,2013-H361-138,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hec-0046?accountid=10598
1310,2013-H361-141,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hec-0049?accountid=10598
1311,2013-H361-146,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hec-0051?accountid=10598
1312,2013-H361-147,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2012-hec-0052?accountid=10598
1313,2013-H361-149,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2013-hec-0014?accountid=10598
